4 	 3 	 1  	 4.60523 	  	 0 	 	 0 	 	 0 
4 	 3 	 2  	 4.60523 	  	 0 	 	 0 	 	 0 
4 	 3 	 3  	 4.60523 	  	 2.16823 	 	 0 	 	 0 
4 	 3 	 4  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 5  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 6  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 7  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 8  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 9  	 4.60523 	  	 2.16823 	 	 2.16823 	 	 0 
4 	 3 	 10  	 4.60523 	  	 4.60523 	 	 2.16823 	 	 0 
4 	 3 	 11  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 12  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 13  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 14  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 15  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 16  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 17  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 18  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 19  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 20  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 21  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 22  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 23  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 24  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 25  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 26  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 27  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 28  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 29  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 30  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 31  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 32  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 33  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 34  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
4 	 3 	 35  	 4.60523 	  	 4.60523 	 	 4.60523 	 	 0 
