4 	 1 	 4 	 0 	 0 
4 	 2 	 4 	 0 	 0 
4 	 3 	 4 	 0 	 0 
4 	 4 	 4 	 167.659 	 0 
4 	 5 	 4 	 167.659 	 0 
4 	 6 	 4 	 167.659 	 0 
4 	 7 	 4 	 167.659 	 0 
4 	 8 	 4 	 167.659 	 0 
4 	 9 	 4 	 167.659 	 0 
4 	 10 	 4 	 167.659 	 0 
4 	 11 	 4 	 341.168 	 0 
4 	 12 	 4 	 341.168 	 0 
4 	 13 	 4 	 341.168 	 0 
4 	 14 	 4 	 341.168 	 0 
4 	 15 	 4 	 341.168 	 0 
4 	 16 	 4 	 341.168 	 0 
4 	 17 	 4 	 341.168 	 0 
4 	 18 	 4 	 341.282 	 0 
4 	 19 	 4 	 341.282 	 0 
4 	 20 	 4 	 341.282 	 0 
4 	 21 	 4 	 341.282 	 0 
4 	 22 	 4 	 341.282 	 0 
4 	 23 	 4 	 341.282 	 0 
4 	 24 	 4 	 341.282 	 0 
4 	 25 	 4 	 341.282 	 0 
4 	 26 	 4 	 341.282 	 0 
4 	 27 	 4 	 341.282 	 0 
4 	 28 	 4 	 341.282 	 0 
4 	 29 	 4 	 341.282 	 0 
4 	 30 	 4 	 341.282 	 0 
4 	 31 	 4 	 341.282 	 0 
4 	 32 	 4 	 341.282 	 0 
4 	 33 	 4 	 341.282 	 0 
4 	 34 	 4 	 341.282 	 0 
4 	 35 	 4 	 341.282 	 0 
4 	 36 	 4  	 341.282 	 0
4 	 37 	 4  	 341.282 	 0
4 	 38 	 4  	 341.282 	 0
4 	 39 	 4  	 341.282 	 0
4 	 40 	 4  	 341.282 	 0
4 	 41 	 4  	 341.282 	 0
4 	 42 	 4  	 341.282 	 0
4 	 43 	 4  	 341.282 	 0
4 	 44 	 4  	 341.282 	 0
4 	 45 	 4  	 341.282 	 0
4 	 46 	 4  	 341.282 	 0
4 	 47 	 4  	 341.282 	 0
4 	 48 	 4  	 341.282 	 0
4 	 49 	 4  	 341.282 	 0
4 	 50 	 4  	 341.282 	 0
4 	 51 	 4  	 341.282 	 0
4 	 52 	 4  	 341.282 	 0
4 	 53 	 4  	 341.282 	 0
4 	 54 	 4  	 341.282 	 0
4 	 55 	 4  	 341.282 	 0
4 	 56 	 4  	 341.282 	 0
4 	 57 	 4  	 341.282 	 0
4 	 58 	 4  	 341.282 	 0
4 	 59 	 4  	 341.282 	 0
4 	 60 	 4  	 341.282 	 0
4 	 61 	 4  	 341.282 	 0
4 	 62 	 4  	 341.282 	 0
4 	 63 	 4  	 341.282 	 0
4 	 64 	 4  	 341.282 	 0
4 	 65 	 4  	 341.282 	 0
4 	 66 	 4  	 341.282 	 0
4 	 67 	 4  	 341.282 	 0
4 	 68 	 4  	 341.282 	 0
4 	 69 	 4  	 341.282 	 0
4 	 70 	 4  	 341.282 	 0
4 	 71 	 4  	 341.282 	 0
4 	 72 	 4  	 341.282 	 0
4 	 73 	 4  	 341.282 	 0
4 	 74 	 4  	 341.282 	 0
4 	 75 	 4  	 341.282 	 0
4 	 76 	 4  	 341.282 	 0
4 	 77 	 4  	 341.282 	 0
4 	 78 	 4  	 341.282 	 0
4 	 79 	 4  	 341.282 	 0
4 	 80 	 4  	 341.282 	 0
4 	 81 	 4  	 341.282 	 0
4 	 82 	 4  	 341.282 	 0
4 	 83 	 4  	 341.282 	 0
4 	 84 	 4  	 341.282 	 0
4 	 85 	 4  	 341.282 	 0
4 	 86 	 4  	 341.282 	 0
4 	 87 	 4  	 341.282 	 0
4 	 88 	 4  	 341.282 	 0
4 	 89 	 4  	 341.282 	 0
4 	 90 	 4  	 341.282 	 0
4 	 91 	 4  	 341.282 	 0
4 	 92 	 4  	 341.282 	 0
4 	 93 	 4  	 341.282 	 0
4 	 94 	 4  	 341.282 	 0
4 	 95 	 4  	 341.282 	 0
4 	 96 	 4  	 341.282 	 0
4 	 97 	 4  	 341.282 	 0
4 	 98 	 4  	 341.282 	 0
4 	 99 	 4  	 341.282 	 0
4 	 100 	 4  	 341.282 	 0
